"","r.squared","adj.r.squared","sigma","statistic","p.value","df","df.residual","obs","fm_use","name"
"1",0.0149617592574349,0.0137008717151614,5.5526506894532,11.8660536771243,9.62778375071996e-211,89841,89841,89957,"age_father ~ is_apirl + as.factor(year) | as.factor(lived_city) |      0 | lived_city","in_april_and_march_t35_basic_age_father"
"2",0.0218567387061351,0.0206292564380339,4.71284917869858,17.8061543324331,0,91640,91640,91756,"age_mother ~ is_apirl + as.factor(year) | as.factor(lived_city) |      0 | lived_city","in_april_and_march_t35_basic_age_mother"
"3",0.00989960477870627,0.00865711737745745,13.8042527928655,7.96756954537777,2.93807169663193e-124,91640,91640,91756,"I(no_legitimate * 100) ~ is_apirl + as.factor(year) | as.factor(lived_city) |      0 | lived_city","in_april_and_march_t35_basic_I(no_legitimate*100)"
"4",0.00227168016442238,0.00101855379342675,437.277308338458,1.81281011795937,2.2924481348533e-07,91562,91562,91678,"gram ~ is_apirl + as.factor(year) | as.factor(lived_city) | 0 |      lived_city","in_april_and_march_t35_basic_gram"
"5",0.00788365860235806,0.00663811129107617,2.78079933222669,6.32947342180412,2.68745858014774e-89,91601,91601,91717,"pregnant_week ~ is_apirl + as.factor(year) | as.factor(lived_city) |      0 | lived_city","in_april_and_march_t35_basic_pregnant_week"
"6",0.00246806089276295,0.00121624756891614,13.8635080417717,1.97158861129421,2.64993655037295e-09,91640,91640,91756,"I(single_womb * 100) ~ is_apirl + as.factor(year) | as.factor(lived_city) |      0 | lived_city","in_april_and_march_t35_basic_I(single_womb*100)"
"7",0.00454645673128081,0.00329725160823535,49.9177646466781,3.63947973587897,5.6543344501278e-36,91640,91640,91756,"I(firstborn * 100) ~ is_apirl + as.factor(year) | as.factor(lived_city) |      0 | lived_city","in_april_and_march_t35_basic_I(firstborn*100)"
"8",0.00104231002993077,-0.00021129248367191,49.9893740504035,0.831451770892867,0.905339768304308,91640,91640,91756,"I(girl * 100) ~ is_apirl + as.factor(year) | as.factor(lived_city) |      0 | lived_city","in_april_and_march_t35_basic_I(girl*100)"
"9",0.0187416414426215,0.0175102500061953,8.29401255150446,15.2198893773487,3.91473307799815e-287,91640,91640,91756,"I(job1 * 100) ~ is_apirl + as.factor(year) | as.factor(lived_city) |      0 | lived_city","in_april_and_march_t35_basic_I(job1*100)"
"10",0.00430536200520789,0.00305585432985445,25.9003011873029,3.44564670560317,1.75116125814532e-32,91640,91640,91756,"I(job2 * 100) ~ is_apirl + as.factor(year) | as.factor(lived_city) |      0 | lived_city","in_april_and_march_t35_basic_I(job2*100)"
"11",0.0112212599307451,0.00998043108844959,47.3127514526358,9.04335839742858,9.0160742168963e-148,91640,91640,91756,"I(job3 * 100) ~ is_apirl + as.factor(year) | as.factor(lived_city) |      0 | lived_city","in_april_and_march_t35_basic_I(job3*100)"
"12",0.0187349905677908,0.0175035907851118,48.8115439797556,15.2143851503947,5.23454934052528e-287,91640,91640,91756,"I(job4 * 100) ~ is_apirl + as.factor(year) | as.factor(lived_city) |      0 | lived_city","in_april_and_march_t35_basic_I(job4*100)"
"13",0.00464046101319868,0.00339137385711541,28.2220927660068,3.71508184244661,2.35558138874179e-37,91640,91640,91756,"I(job5 * 100) ~ is_apirl + as.factor(year) | as.factor(lived_city) |      0 | lived_city","in_april_and_march_t35_basic_I(job5*100)"
"14",0.00254835123311415,0.00129663866646001,13.452829753087,2.0358917062931,3.93018378560346e-10,91640,91640,91756,"I(job6 * 100) ~ is_apirl + as.factor(year) | as.factor(lived_city) |      0 | lived_city","in_april_and_march_t35_basic_I(job6*100)"
"15",0.030680086162928,0.029463676406367,22.5630519278586,25.2218349922334,0,91640,91640,91756,"I(job7V * 100) ~ is_apirl + as.factor(year) | as.factor(lived_city) |      0 | lived_city","in_april_and_march_t35_basic_I(job7V*100)"
